Framework,Scenario,Threads,RunID,Throughput,AvgLatency,TailLatency99,ErrorRate,AvgCPU,AvgMemoryMiB
express,lipsum,500,34,9486.308333333332,52.563574520119786,134.0,0.0,83.91194915254238,514.757627118644
express,lipsum,500,35,9609.741666666667,51.891141714700964,128.0,0.0,84.55894067796612,509.7
express,lipsum,500,36,9523.241666666667,52.35975232523239,129.0,0.0,84.03474576271186,504.9864406779661
express,lipsum,500,37,9450.466666666667,52.76721079029607,132.0,0.0,83.21766949152544,507.3694915254237
express,lipsum,500,38,9522.65,52.35855477904435,129.0,0.0,83.91466101694915,507.9915254237288
express,lipsum,500,39,9622.325,51.812509797095124,124.0,0.0,86.06618644067797,508.40677966101697
express,lipsum,500,40,9601.025,51.9394465695069,131.0,0.0,85.11033898305085,513.8881355932203
express,lipsum,500,41,9473.266666666666,52.649748590771225,131.0,0.0,83.3477083333333,506.11166666666674
express,lipsum,500,42,9680.783333333333,51.51013692073816,122.0,0.0,85.86148305084748,506.7
express,lipsum,500,43,9479.391666666666,52.60429686504145,130.0,0.0,84.05152542372879,512.0762711864406
express,lipsum,500,44,9612.608333333334,51.8683491213363,127.0,0.0,84.92156779661016,507.6796610169492
express,lipsum,500,45,9600.225,51.95388823352231,129.0,0.0,85.1152966101695,507.9322033898304
express,lipsum,500,46,9564.483333333334,52.126392085998724,125.0,0.0,84.97179166666666,506.75333333333333
express,lipsum,500,47,9528.066666666668,52.33026637093219,129.0,0.0,84.34139830508477,504.9322033898306
express,lipsum,500,48,9710.158333333333,51.354504174751696,118.0,0.0,85.7213559322034,507.11525423728807
express,lipsum,500,49,9470.325,52.65501623932301,130.0,0.0,83.6096186440678,505.81016949152547
express,lipsum,500,50,9429.683333333332,52.88472394795866,133.0,0.0,83.40800847457628,508.85593220338984
express,postgres,4,1,4.0,2.6104166666666666,4.0,0.0,0.2530508474576271,133.10338983050846
express,postgres,4,2,4.0,2.620833333333333,4.0,0.0,0.25525423728813557,133.26610169491528
express,postgres,4,3,3.9916666666666667,2.55741127348643,4.0,0.0,0.23894067796610166,130.97457627118646
express,postgres,4,4,4.0,2.575,4.0,0.0,0.24830508474576268,133.47457627118644
express,postgres,4,5,4.0,2.6020833333333333,4.0,0.0,0.2599152542372881,132.18983050847456
express,postgres,4,6,4.0,2.5520833333333335,4.0,0.0,0.25169491525423726,134.01694915254237
express,postgres,4,7,4.0,2.595833333333333,4.0,0.0,0.2433050847457627,132.01864406779663
express,postgres,4,8,3.9916666666666667,2.453027139874739,4.0,0.0,0.23237288135593223,131.34067796610168
express,postgres,4,9,4.0,2.5375,4.0,0.0,0.2342796610169492,129.97288135593223
express,postgres,4,10,4.0,2.48125,4.0,0.0,0.24838983050847457,135.3406779661017
express,postgres,4,11,4.0,2.5416666666666665,4.0,0.0,0.24444915254237287,133.07796610169493
express,postgres,4,12,3.9916666666666667,2.509394572025052,4.0,0.0,0.2505508474576271,133.27627118644068
express,postgres,4,13,4.0,2.5854166666666667,4.0,0.0,0.2850847457627118,139.7593220338983
express,postgres,4,14,3.9916666666666667,2.55741127348643,4.0,0.0,0.2388559322033898,131.67288135593222
express,postgres,4,15,4.0,2.464583333333333,4.0,0.0,0.26754237288135596,135.00847457627117
express,postgres,4,16,3.9916666666666667,2.626304801670146,4.0,0.0,0.26970338983050846,134.75254237288138
express,postgres,4,17,4.0,2.4208333333333334,4.0,0.0,0.2488135593220339,134.46101694915254
express,postgres,4,18,4.0,2.56875,4.0,0.0,0.23529661016949152,130.6406779661017
express,postgres,4,19,3.9916666666666667,2.6450939457202507,4.0,0.0,0.24076271186440676,132.2677966101695
express,postgres,4,20,4.0,2.55625,4.0,0.0,0.2304237288135593,130.10169491525423
express,postgres,4,21,4.0,2.4916666666666667,4.0,0.0,0.24834745762711868,133.62033898305086
express,postgres,4,22,4.0,2.59375,4.2099999999999795,0.0,0.2361666666666667,131.01666666666668
express,postgres,4,23,4.0,2.5520833333333335,4.0,0.0,0.2334322033898305,131.44067796610167
express,postgres,4,24,3.9916666666666667,2.536534446764092,4.0,0.0,0.24199152542372881,133.73898305084745
express,postgres,4,25,4.0,2.4895833333333335,4.0,0.0,0.22771186440677965,130.9491525423729
express,postgres,4,26,4.0,2.591666666666667,4.0,0.0,0.23368644067796612,131.3728813559322
express,postgres,4,27,4.0,2.535416666666667,4.0,0.0,0.2661864406779661,137.9728813559322
express,postgres,4,28,3.9916666666666667,2.4029227557411272,4.0,0.0,0.23677966101694914,134.5677966101695
express,postgres,4,29,4.0,2.495833333333333,4.0,0.0,0.24838983050847457,133.91016949152544
express,postgres,4,30,4.0,2.408333333333333,4.0,0.0,0.2433050847457627,133.87118644067797
express,postgres,4,31,4.0,2.3916666666666666,4.0,0.0,0.246228813559322,132.928813559322
express,postgres,4,32,3.9916666666666667,2.5177453027139873,4.0,0.0,0.26652542372881355,137.3372881355932
express,postgres,4,33,4.0,2.41875,4.0,0.0,0.24478813559322032,133.87966101694914
express,postgres,4,34,3.9833333333333334,2.5230125523012554,4.0,0.0,0.2369491525423729,130.40677966101694
express,postgres,4,35,3.9916666666666667,2.580375782881002,4.0,0.0,0.25389830508474576,132.6050847457627
express,postgres,4,36,4.0,2.441666666666667,4.0,0.0,0.23093220338983053,132.38983050847457
express,postgres,4,37,4.0,2.45625,4.0,0.0,0.24822033898305088,133.26271186440678
express,postgres,4,38,4.0,2.439583333333333,4.0,0.0,0.2434322033898305,134.5
express,postgres,4,39,4.0,2.43125,4.0,0.0,0.2315677966101695,131.37627118644068
express,postgres,4,40,4.0,2.470833333333333,4.0,0.0,0.23271186440677963,131.5915254237288
express,postgres,4,41,4.0,2.625,4.0,0.0,0.27703389830508474,136.95762711864407
express,postgres,4,42,4.0,2.472916666666667,4.0,0.0,0.23220338983050842,129.73050847457625
express,postgres,4,43,3.9916666666666667,2.4759916492693113,4.0,0.0,0.25046610169491523,132.28644067796608
express,postgres,4,44,4.0,2.6020833333333333,4.0,0.0,0.23487288135593218,129.971186440678
express,postgres,4,45,4.0,2.691666666666667,4.0,0.0,0.23661016949152544,131.55762711864406
express,postgres,4,46,3.9916666666666667,2.5031315240083507,4.0,0.0,0.2330084745762712,131.91694915254237
express,postgres,4,47,4.0,2.5520833333333335,4.0,0.0,0.2364406779661017,131.5508474576271
express,postgres,4,48,4.0,2.6416666666666666,4.0,0.0,0.2681779661016949,136.51525423728816
express,postgres,4,49,3.9916666666666667,2.6304801670146136,4.0,0.0,0.2527966101694915,134.11525423728813
express,postgres,4,50,4.0,2.475,4.0,0.0,0.23067796610169491,130.51355932203393
express,postgres,200,1,794.6916666666667,1.335874500592473,7.0,0.0,16.484322033898305,342.68305084745765
express,postgres,200,2,794.7,1.3208233715028732,7.0,0.0,17.319703389830508,291.00508474576276
express,postgres,200,3,794.6583333333333,1.3649471995301965,7.0,0.0,16.959533898305082,373.8135593220339
express,postgres,200,4,794.6916666666667,1.368476243406772,7.0,0.0,16.97305084745763,328.60169491525426
express,postgres,200,5,794.375,1.391618148439549,8.0,0.0,17.45423728813559,294.006779661017
express,postgres,200,6,794.7666666666667,1.3118735058507738,6.0,0.0,16.940720338983052,339.6847457627118
express,postgres,200,7,794.775,1.3430530653329558,6.0,0.0,17.16872881355932,363.5762711864407
express,postgres,200,8,794.6333333333333,1.3700973195184363,8.0,0.0,17.426101694915257,372.7559322033898
express,postgres,200,9,794.5916666666667,1.3784333672431333,8.0,0.0,17.105847457627117,365.2457627118644
express,postgres,200,10,794.675,1.3705498054760332,7.0,0.0,17.433516949152544,385.5745762711864
express,postgres,200,11,794.6083333333333,1.3957400396421717,8.0,0.0,17.61690677966102,369.86779661016936
express,postgres,200,12,794.3,1.4427378404465148,9.0,0.0,17.46220338983051,333.3864406779661
express,postgres,200,13,794.6416666666667,1.3602881802070115,8.0,0.0,17.03800847457627,330.48983050847465
express,postgres,200,14,794.6416666666667,1.3564919198380823,7.0,0.0,17.45826271186441,292.3389830508474
express,postgres,200,15,794.5583333333333,1.3918529161903364,8.0,0.0,17.168983050847455,335.0677966101696
express,postgres,200,16,794.4333333333333,1.4135442453740612,8.0,0.0,17.85021186440678,329.02542372881356
express,postgres,200,17,794.5333333333333,1.354212116126867,7.0,0.0,17.344830508474576,296.6135593220339
express,postgres,200,18,794.6083333333333,1.3398739420888697,7.0,0.0,16.9575,295.8915254237288
express,postgres,200,19,794.6583333333333,1.34093268595518,8.0,0.0,16.83487288135593,303.9220338983052
express,postgres,200,20,794.525,1.3567959892178765,7.0,0.0,17.491271186440677,293.1983050847457
express,postgres,200,21,794.7083333333334,1.3896817490693651,8.0,0.0,17.240889830508475,328.03389830508473
express,postgres,200,22,794.6666666666666,1.3852139261744967,8.0,0.0,16.977669491525425,332.85084745762714
express,postgres,200,23,794.9,1.2867236969010778,6.0,0.0,16.92008474576271,366.7728813559322
express,postgres,200,24,794.875,1.3129947056665094,7.0,0.0,17.42885593220339,337.43220338983065
express,postgres,200,25,794.5833333333334,1.363744100681699,8.0,0.0,17.25936440677966,308.56949152542376
express,postgres,200,26,794.5333333333333,1.3602638865581473,7.0,0.0,16.795169491525424,328.3745762711864
express,postgres,200,27,794.5416666666666,1.3477161885783209,7.0,0.0,17.397711864406784,330.0983050847457
express,postgres,200,28,794.625,1.3281002569346128,8.0,0.0,16.38207627118644,401.3508474576272
express,postgres,200,29,794.6333333333333,1.3439531859557867,8.0,0.0,17.628686440677967,329.328813559322
express,postgres,200,30,794.525,1.383237364043506,9.0,0.0,16.837288135593223,332.57118644067805
express,postgres,200,31,794.6583333333333,1.3741125640998753,8.0,0.0,17.31063559322034,381.8694915254237
express,postgres,200,32,794.65,1.3252165523605781,6.0,0.0,16.645127118644066,288.18813559322035
express,postgres,200,33,794.6833333333333,1.3488286738952622,8.0,0.0,17.252627118644067,326.73728813559325
express,postgres,200,34,794.95,1.2946831037591462,6.0,0.0,17.08,327.1067796610169
express,postgres,200,35,794.5166666666667,1.3857796144406453,8.0,0.0,17.46652542372881,343.6525423728813
express,postgres,200,36,794.7,1.3252904660039428,7.0,0.0,17.117415254237287,327.4406779661017
express,postgres,200,37,794.55,1.355400331424496,6.0,0.0,17.249533898305085,345.057627118644
express,postgres,200,38,794.425,1.3964502627686692,9.0,0.0,17.48864406779661,296.6101694915254
express,postgres,200,39,794.7416666666667,1.2672356845515838,6.0,0.0,16.001567796610168,327.8033898305084
express,postgres,200,40,794.6583333333333,1.357753332144842,8.0,0.0,17.389067796610167,326.02542372881356
express,postgres,200,41,794.6083333333333,1.3540738099482974,7.0,0.0,17.345974576271185,299.4610169491525
express,postgres,200,42,794.8666666666667,1.260945231904722,7.0,0.0,15.507923728813559,290.83728813559327
express,postgres,200,43,794.6666666666666,1.2834521812080537,7.0,0.0,16.20258474576271,290.34745762711873
express,postgres,200,44,794.55,1.3522224319845615,7.0,0.0,17.276186440677964,290.72372881355926
express,postgres,200,45,794.475,1.377335137459748,8.0,0.0,17.576016949152546,373.528813559322
express,postgres,200,46,795.0916666666667,1.2411042751883954,6.0,0.0,15.519449152542375,295.4491525423729
express,postgres,200,47,794.4416666666667,1.392592281791195,8.0,0.0,17.117542372881356,380.95762711864415
express,postgres,200,48,794.325,1.4218046769269506,10.0,0.0,17.28156779661017,301.9593220338983
express,postgres,200,49,794.5833333333334,1.3599580492920817,7.0,0.0,17.45669491525424,326.5932203389831
express,postgres,200,50,794.4583333333334,1.357738501075156,7.0,0.0,16.866398305084747,366.0474576271187
express,postgres,500,1,7048.991666666667,70.79018866764632,116.0,0.0,94.00169491525425,516.6915254237288
express,postgres,500,2,7016.958333333333,71.10351588710684,118.0,0.0,93.7035593220339,511.6237288135593
express,postgres,500,3,7042.725,70.85298067627706,117.0,0.0,94.1932627118644,516.493220338983
express,postgres,500,4,7064.816666666667,70.62879551014534,116.0,0.0,93.55656779661018,519.8322033898305
express,postgres,500,5,7028.275,70.99500114418782,117.0,0.0,93.98758474576272,516.4305084745763
express,postgres,500,6,7009.991666666667,71.18487658687184,118.0,0.0,93.38983050847457,520.6016949152543
express,postgres,500,7,7012.533333333334,71.14771171616535,116.0,0.0,94.53262711864407,516.3406779661017
express,postgres,500,8,7014.341666666666,71.14083407684969,118.0,0.0,94.14843220338983,521.0271186440677
express,postgres,500,9,6991.433333333333,71.35823126397544,119.0,0.0,93.49237288135592,520.3593220338984
express,postgres,500,10,6917.008333333333,72.1375630842332,121.0,0.0,93.71156779661017,521.5169491525423
express,postgres,500,11,6973.066666666667,71.56367714826571,119.0,0.0,94.03822033898304,516.7067796610169
express,postgres,500,12,7004.525,71.2405778169588,117.0,0.0,93.87758474576272,519.6830508474576
express,postgres,500,13,6959.908333333334,71.68188996742055,118.0,0.0,93.90779661016947,518.6169491525425
express,postgres,500,14,6960.908333333334,71.677029697992,117.0,0.0,93.81338983050847,515.5932203389831
express,postgres,500,15,7000.358333333334,71.2781857595385,118.0,0.0,93.57343220338983,515.3305084745763
express,postgres,500,16,6980.616666666667,71.48261018009393,116.0,0.0,93.6600847457627,517.8508474576271
express,postgres,500,17,7063.066666666667,70.64381854907217,117.0,0.0,94.12432203389831,521.0406779661017
express,postgres,500,18,7028.65,70.9960755858759,117.0,0.0,93.35334745762712,516.7559322033899
express,postgres,500,19,6924.841666666666,72.0588268564504,120.0,0.0,93.81656779661019,516.5389830508475
express,postgres,500,20,7067.8,70.59986841732929,116.0,0.0,93.88508474576271,517.0033898305084
express,postgres,500,21,7013.333333333333,71.15159101711026,119.0,0.0,93.44737288135592,517.8711864406779
express,postgres,500,22,6960.316666666667,71.68619243856241,116.0,0.0,93.62677966101695,518.0559322033898
express,postgres,500,23,7009.8,71.17953436617307,117.0,0.0,93.4715254237288,515.9084745762713
express,postgres,500,24,7023.433333333333,71.04676725058495,117.0,0.0,93.83817796610168,516.2
express,postgres,500,25,7004.658333333334,71.23656043180787,117.0,0.0,93.67588983050848,516.9932203389831
express,postgres,500,26,7036.625,70.92295312028139,118.0,0.0,94.32610169491525,516.7881355932203
express,postgres,500,27,6957.425,71.727364410444,120.0,0.0,93.05135593220338,522.3559322033898
express,postgres,500,28,7020.991666666667,71.06850053233221,118.0,0.0,93.59542372881354,521.4067796610169
express,postgres,500,29,7086.6,70.41609634145195,114.0,0.0,93.76957627118645,518.3016949152542
express,postgres,500,30,7061.016666666666,70.6678051555371,116.0,0.0,94.02025423728814,514.7237288135594
express,postgres,500,31,7084.95,70.42858453482381,114.0,0.0,94.3865254237288,514.2796610169491
express,postgres,500,32,7025.208333333333,71.0253515613416,118.0,0.0,93.34105932203389,518.0050847457628
express,postgres,500,33,7056.975,70.71180522343734,116.0,0.0,93.61703389830507,516.6576271186441
express,postgres,500,34,7066.783333333334,70.61448513821706,116.0,0.0,94.03334745762713,518.8966101694915
express,postgres,500,35,6971.533333333334,71.56723891444254,120.0,0.0,93.06661016949151,521.7033898305085
express,postgres,500,36,7055.666666666667,70.71993787499409,117.0,0.0,93.97300847457628,522.8101694915255
express,postgres,500,37,7036.075,70.91756530925741,117.0,0.0,94.17958333333333,520.0933333333334
express,postgres,500,38,7080.925,70.47095777270154,117.0,0.0,94.23923728813557,518.8881355932203
express,postgres,500,39,7082.016666666666,70.46212119429259,115.0,0.0,94.08127118644067,525.2864406779661
express,postgres,500,40,6999.108333333334,71.29456728416596,119.0,0.0,93.21398305084746,518.6322033898305
express,postgres,500,41,6997.266666666666,71.31264946312369,119.0,0.0,94.2318220338983,519.2864406779661
express,postgres,500,42,7019.341666666666,71.08398460919294,117.0,0.0,93.96322033898305,515.328813559322
express,postgres,500,43,6998.891666666666,71.2956908653394,119.0,0.0,93.97690677966101,517.3169491525423
express,postgres,500,44,7031.05,70.97215209677076,115.0,0.0,93.61601694915254,519.9186440677967
express,postgres,500,45,6990.4,71.38221942473487,120.0,0.0,93.625,518.4915254237288
express,postgres,500,46,6990.525,71.38109917829252,118.0,0.0,93.79258474576271,520.2389830508474
express,postgres,500,47,7039.366666666667,70.87322723161648,117.0,0.0,93.56343220338981,515.922033898305
express,postgres,500,48,7018.525,71.0992219400325,120.0,0.0,93.84131355932203,518.7440677966102
express,postgres,500,49,7016.608333333334,71.1120116200491,119.0,0.0,93.55105932203388,518.2186440677966
express,postgres,500,50,6995.016666666666,71.33287507058597,117.0,0.0,93.56186440677968,518.0203389830509
ktor,fibonacci,4,1,3.966666666666667,5.531512605042017,8.0,0.0,0.6019491525423729,100.11338983050848
ktor,fibonacci,4,2,3.966666666666667,5.313025210084033,7.0,0.0,0.6195338983050848,100.79830508474576
ktor,fibonacci,4,3,3.975,5.536687631027253,7.240000000000009,0.0,0.6317372881355932,92.89118644067797
ktor,fibonacci,4,4,3.966666666666667,5.59453781512605,7.0,0.0,0.6374576271186441,94.62186440677966
ktor,fibonacci,4,5,3.966666666666667,5.531512605042017,7.25,0.0,0.623898305084746,101.0822033898305
ktor,fibonacci,4,6,3.975,5.582809224318658,8.0,0.0,0.6083898305084745,101.48271186440678
ktor,fibonacci,4,7,3.966666666666667,5.313025210084033,7.0,0.0,0.6267796610169493,102.94864406779662
ktor,fibonacci,4,8,3.966666666666667,5.2899159663865545,7.0,0.0,0.6023305084745763,100.35508474576271
ktor,fibonacci,4,9,3.966666666666667,5.552521008403361,8.0,0.0,0.6119915254237288,92.95762711864407
ktor,fibonacci,4,10,3.966666666666667,5.628151260504202,11.0,0.0,0.6546610169491525,106.89661016949152
ktor,fibonacci,4,11,3.975,5.482180293501048,8.0,0.0,0.6071186440677966,101.19474576271186
ktor,fibonacci,4,12,3.966666666666667,5.439075630252101,7.25,0.0,0.6142372881355931,100.12830508474576
ktor,fibonacci,4,13,3.966666666666667,5.4789915966386555,7.25,0.0,0.6101694915254239,102.38050847457627
ktor,fibonacci,4,14,3.975,5.513626834381552,7.0,0.0,0.6234322033898305,100.37271186440678
ktor,fibonacci,4,15,3.966666666666667,5.260504201680672,7.0,0.0,0.5987288135593221,99.67813559322033
ktor,fibonacci,4,16,3.966666666666667,5.34453781512605,7.0,0.0,0.6095338983050849,101.1
ktor,fibonacci,4,17,3.966666666666667,5.3844537815126055,7.0,0.0,0.6135169491525425,99.45949152542373
ktor,fibonacci,4,18,3.975,5.538784067085954,8.0,0.0,0.6102966101694915,101.52576271186442
ktor,fibonacci,4,19,3.975,5.50524109014675,7.240000000000009,0.0,0.6046186440677968,93.16847457627118
ktor,fibonacci,4,20,3.975,5.438155136268344,7.0,0.0,0.6147457627118644,93.17627118644067
ktor,fibonacci,4,21,3.966666666666667,5.4600840336134455,7.0,0.0,0.6089406779661016,106.94406779661018
ktor,fibonacci,4,22,3.966666666666667,5.487394957983193,7.0,0.0,0.6146186440677966,100.61406779661017
ktor,fibonacci,4,23,3.966666666666667,5.5588235294117645,7.25,0.0,0.6166101694915255,105.70847457627117
ktor,fibonacci,4,24,3.966666666666667,5.369747899159663,7.0,0.0,0.5981355932203388,91.35372881355931
ktor,fibonacci,4,25,3.975,5.461215932914046,7.0,0.0,0.6051694915254237,102.33118644067795
ktor,fibonacci,4,26,3.966666666666667,5.4411764705882355,7.0,0.0,0.6030084745762712,99.99203389830508
ktor,fibonacci,4,27,3.975,5.352201257861635,7.0,0.0,0.5973728813559323,92.70203389830507
ktor,fibonacci,4,28,3.966666666666667,5.401260504201681,8.0,0.0,0.5989830508474578,100.31186440677968
ktor,fibonacci,4,29,3.966666666666667,5.4600840336134455,7.25,0.0,0.6023728813559321,101.43610169491527
ktor,fibonacci,4,30,3.966666666666667,5.394957983193278,7.0,0.0,0.5991525423728813,100.30474576271186
ktor,fibonacci,4,31,3.966666666666667,5.3844537815126055,7.0,0.0,0.5879237288135595,100.46135593220338
ktor,fibonacci,4,32,3.966666666666667,5.224789915966387,7.0,0.0,0.6097457627118643,93.2086440677966
ktor,fibonacci,4,33,3.966666666666667,5.180672268907563,7.0,0.0,0.5923305084745765,100.38610169491525
ktor,fibonacci,4,34,3.966666666666667,5.388655462184874,7.25,0.0,0.6214406779661017,102.9571186440678
ktor,fibonacci,4,35,3.966666666666667,5.464285714285714,7.25,0.0,0.6111016949152541,100.29101694915255
ktor,fibonacci,4,36,3.966666666666667,5.2100840336134455,7.0,0.0,0.5817796610169492,99.24169491525426
ktor,fibonacci,4,37,3.966666666666667,5.449579831932773,7.0,0.0,0.6051694915254237,106.4084745762712
ktor,fibonacci,4,38,3.966666666666667,5.542016806722689,7.0,0.0,0.6120338983050847,101.44796610169489
ktor,fibonacci,4,39,3.975,5.4423480083857445,7.240000000000009,0.0,0.6167796610169491,101.57847457627118
ktor,fibonacci,4,40,3.975,5.515723270440252,7.240000000000009,0.0,0.6213559322033899,102.18508474576271
ktor,fibonacci,4,41,3.966666666666667,5.352941176470588,8.0,0.0,0.5948728813559323,106.71525423728812
ktor,fibonacci,4,42,3.975,5.5073375262054505,7.0,0.0,0.6191949152542373,101.13915254237287
ktor,fibonacci,4,43,3.975,5.524109014675052,7.0,0.0,0.6178813559322034,101.1113559322034
ktor,fibonacci,4,44,3.975,5.360587002096436,7.0,0.0,0.59135593220339,100.39745762711863
ktor,fibonacci,4,45,3.966666666666667,5.487394957983193,8.0,0.0,0.6202542372881356,99.83355932203392
ktor,fibonacci,4,46,3.975,5.4423480083857445,7.0,0.0,0.601906779661017,94.1535593220339
ktor,fibonacci,4,47,3.966666666666667,5.369747899159663,7.25,0.0,0.6008474576271186,100.62322033898306
ktor,fibonacci,4,48,3.966666666666667,5.256302521008403,7.0,0.0,0.6068220338983051,101.10847457627118
ktor,fibonacci,4,49,3.966666666666667,5.546218487394958,7.0,0.0,0.6185169491525424,99.25847457627118
ktor,fibonacci,4,50,3.966666666666667,5.3466386554621845,7.0,0.0,0.5930932203389832,101.66745762711864
ktor,fibonacci,200,1,790.4666666666667,2.696149953613899,8.0,0.0,48.71983050847457,154.3830508474576
ktor,fibonacci,200,2,790.7583333333333,2.6435594524243604,7.0,0.0,48.290211864406785,154.97966101694917
ktor,fibonacci,200,3,790.4916666666667,2.6687504612108497,8.0,0.0,47.85042372881356,159.95593220338984
ktor,fibonacci,200,4,790.3916666666667,2.7121785612618217,8.0,0.0,48.842076271186436,166.064406779661
ktor,fibonacci,200,5,790.175,2.782600900644372,9.0,0.0,48.83639830508475,164.6694915254237
ktor,fibonacci,200,6,789.9,2.914419546778073,11.0,0.0,49.295,172.67457627118642
ktor,fibonacci,200,7,790.1083333333333,2.8039087466908548,9.0,0.0,48.991228813559324,163.0305084745763
ktor,fibonacci,200,8,790.65,2.6469255254115813,7.0,0.0,48.34872881355932,178.07796610169493
ktor,fibonacci,200,9,790.8666666666667,2.5831155694175165,8.0,0.0,46.33330508474577,158.53389830508473
ktor,fibonacci,200,10,790.65,2.6332237188810894,7.0,0.0,48.234237288135596,163.54237288135593
ktor,fibonacci,200,11,790.3166666666667,2.7087454395917248,8.0,0.0,48.07838983050846,150.84745762711864
ktor,fibonacci,200,12,790.6083333333333,2.6767995109251315,8.0,0.0,48.144279661016945,176.471186440678
ktor,fibonacci,200,13,790.175,2.7968171607555288,9.0,0.0,48.95733050847457,155.97966101694914
ktor,fibonacci,200,14,790.1583333333333,2.7781140910576996,9.0,0.0,49.11470338983051,157.18305084745762
ktor,fibonacci,200,15,790.3583333333333,2.78533998291914,9.0,0.0,48.950254237288135,162.28474576271185
ktor,fibonacci,200,16,790.4416666666667,2.7139363014348517,8.0,0.0,48.961016949152544,181.92542372881354
ktor,fibonacci,200,17,790.4083333333333,2.7577728811057574,8.0,0.0,49.63389830508474,162.22711864406782
ktor,fibonacci,200,18,790.6583333333333,2.6480780783945868,7.0,0.0,48.842076271186436,162.94237288135594
ktor,fibonacci,200,19,790.2333333333333,2.7644683005019615,9.0,0.0,48.956144067796615,173.02033898305083
ktor,fibonacci,200,20,790.175,2.7936005737125744,10.0,0.0,49.36033898305085,168.18983050847459
ktor,fibonacci,200,21,790.225,2.7670811055922893,9.0,0.0,48.67406779661017,156.78813559322035
ktor,fibonacci,200,22,790.4833333333333,2.703124670560206,8.0,0.0,48.32932203389831,165.50338983050847
ktor,fibonacci,200,23,790.2166666666667,2.8124248623795163,10.0,0.0,49.28008474576271,170.05423728813557
ktor,fibonacci,200,24,790.3,2.753321523472099,9.0,0.0,48.944406779661016,152.4881355932204
ktor,fibonacci,200,25,790.625,2.674255599472991,8.0,0.0,48.5603813559322,163.50338983050847
ktor,fibonacci,200,26,790.55,2.6914068264710225,8.0,0.0,48.78190677966102,160.22881355932202
ktor,fibonacci,200,27,790.8583333333333,2.5609306344372675,7.0,0.0,46.42877118644067,155.7372881355932
ktor,fibonacci,200,28,790.425,2.690440796617853,9.0,0.0,47.62737288135593,159.01016949152546
ktor,fibonacci,200,29,790.4833333333333,2.6747664930738577,7.0,0.0,48.54021186440677,167.73559322033898
ktor,fibonacci,200,30,790.55,2.677060274492442,8.0,0.0,48.23919491525424,163.86610169491527
ktor,fibonacci,200,31,790.025,2.875141082033269,10.0,0.0,49.47940677966101,172.84237288135594
ktor,fibonacci,200,32,790.5583333333333,2.681490929406432,7.0,0.0,48.68330508474577,172.32372881355928
ktor,fibonacci,200,33,790.575,2.6940517977421496,8.0,0.0,48.019745762711864,159.71525423728812
ktor,fibonacci,200,34,790.0166666666667,2.820341343009641,9.0,0.0,49.45830508474577,173.01864406779666
ktor,fibonacci,200,35,790.45,2.683566322980581,8.0,0.0,48.678262711864406,170.64745762711865
ktor,fibonacci,200,36,790.3333333333334,2.775632644453817,9.0,0.0,49.005720338983046,153.23898305084745
ktor,fibonacci,200,37,790.2333333333333,2.7866769308643016,9.0,0.0,48.69110169491525,157.96101694915254
ktor,fibonacci,200,38,790.0166666666667,2.795932575262125,9.0,0.0,48.77317796610169,155.55084745762716
ktor,fibonacci,200,39,790.5916666666667,2.710997038083292,8.0,0.0,48.63161016949153,174.12033898305086
ktor,fibonacci,200,40,790.5583333333333,2.727249728567363,9.0,0.0,48.738644067796606,155.4457627118644
ktor,fibonacci,200,41,790.7333333333333,2.616937863586544,8.0,0.0,47.049576271186446,156.23389830508475
ktor,fibonacci,200,42,790.3333333333334,2.7281210459721636,8.0,0.0,49.452118644067795,184.11016949152543
ktor,fibonacci,200,43,789.8833333333333,2.8565927457641425,9.0,0.0,49.933644067796614,170.91864406779658
ktor,fibonacci,200,44,790.2,2.8044798785117693,9.0,0.0,48.96190677966102,153.39999999999998
ktor,fibonacci,200,45,790.5333333333333,2.7352420306965763,8.0,0.0,48.87792372881356,158.46610169491527
ktor,fibonacci,200,46,790.6916666666667,2.652993686961837,7.0,0.0,48.315125,169.78
ktor,fibonacci,200,47,791.2166666666667,2.5277947464874773,7.0,0.0,46.31457627118644,158.23898305084745
ktor,fibonacci,200,48,791.0416666666666,2.5136265472741637,6.0,0.0,46.74025423728814,160.3084745762712
ktor,fibonacci,200,49,790.3833333333333,2.727379119836366,8.0,0.0,48.766525423728815,156.1372881355932
ktor,fibonacci,200,50,791.1916666666667,2.5229769440611736,6.0,0.0,46.64216101694916,155.4423728813559
ktor,fibonacci,500,1,1807.5,276.4375518672199,403.0,0.0,95.26542372881356,165.59322033898306
ktor,fibonacci,500,2,1823.0416666666667,274.08114643567296,396.0,0.0,96.5227966101695,167.38135593220338
ktor,fibonacci,500,3,1811.3583333333333,275.84776157855754,404.0,0.0,95.90682203389831,175.2033898305085
ktor,fibonacci,500,4,1814.75,275.294356431097,399.0,0.0,95.8583474576271,181.23220338983052
ktor,fibonacci,500,5,1806.4833333333333,276.5788041221895,422.0,0.0,95.40088983050848,175.28135593220344
ktor,fibonacci,500,6,1815.175,275.26058093572243,391.0,0.0,95.3337711864407,174.5338983050848
ktor,fibonacci,500,7,1833.0166666666667,272.5563142724653,370.0,0.0,97.01101694915253,172.57627118644072
ktor,fibonacci,500,8,1818.5,274.78015763907985,384.0,0.0,95.9277966101695,177.9627118644068
